question,state,year,applies to,response,citations,cautions
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MI,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MI,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,GA,1998,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,OH,1998,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,FL,1998,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,WV,1998,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,SC,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,SC,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NC,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NC,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,PA,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,PA,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,VA,1998,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MD,1998,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,DC,1998,All,1,D.C. Code § 6-2313(a),
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NY,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NY,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,DE,1998,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NJ,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NJ,2019,Purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CT,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CT,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CT,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,VT,1998,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NH,1998,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MA,2019,Handgun possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MA,2019,Long gun possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,RI,1998,All,1,R.I. Gen. Laws § 11-47-6,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,ME,1998,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,HI,2019,Possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,HI,2019,Purchase,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AK,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AK,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,OR,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,WA,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CA,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NV,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,ID,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,UT,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AZ,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MT,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,WY,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NM,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CO,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,ND,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,SD,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NE,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NE,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,TX,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,KS,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,OK,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MN,2019,Handgun possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MN,2019,Long gun possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,IA,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,IA,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,LA,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AR,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MO,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MS,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,WI,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,IL,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AL,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AL,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,TN,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,IN,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,KY,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MI,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MI,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,GA,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,OH,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,FL,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,WV,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,SC,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,SC,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NC,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NC,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,PA,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,PA,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,VA,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MD,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,DC,1999,All,1,D.C. Code § 6-2313(a),
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NY,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NY,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,DE,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NJ,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NJ,2019,Purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CT,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CT,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CT,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,VT,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NH,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MA,2019,Handgun possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MA,2019,Long gun possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,RI,1999,All,1,R.I. Gen. Laws § 11-47-6,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,ME,1999,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,HI,2019,Possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,HI,2019,Purchase,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AK,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AK,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,OR,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,WA,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CA,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NV,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,ID,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,UT,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AZ,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MT,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,WY,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NM,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CO,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,ND,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,SD,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NE,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NE,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,TX,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,KS,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,OK,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MN,2019,Handgun possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MN,2019,Long gun possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,IA,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,IA,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,LA,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AR,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MO,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MS,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,WI,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,IL,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AL,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AL,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,TN,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,IN,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,KY,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MI,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MI,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,GA,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,OH,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,FL,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,WV,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,SC,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,SC,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NC,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NC,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,PA,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,PA,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,VA,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MD,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,DC,2000,All,1,D.C. Code § 6-2313(a),
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NY,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NY,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,DE,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NJ,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NJ,2019,Purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CT,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CT,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CT,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,VT,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NH,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MA,2019,Handgun possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MA,2019,Long gun possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,RI,2000,All,1,R.I. Gen. Laws § 11-47-6,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,ME,2000,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,HI,2019,Possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,HI,2019,Purchase,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AK,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AK,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,OR,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,WA,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CA,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NV,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,ID,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,UT,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AZ,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MT,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,WY,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NM,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CO,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,ND,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,SD,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NE,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NE,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,TX,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,KS,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,OK,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MN,2019,Handgun possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MN,2019,Long gun possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,IA,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,IA,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,LA,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AR,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MO,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MS,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,WI,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,IL,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AL,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AL,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,TN,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,IN,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,KY,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MI,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MI,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,GA,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,OH,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,FL,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,WV,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,SC,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,SC,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NC,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NC,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,PA,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,PA,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,VA,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MD,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,DC,2001,All,1,D.C. Code § 7-2502.03(a),
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NY,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NY,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,DE,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NJ,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NJ,2019,Purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CT,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CT,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CT,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,VT,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NH,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MA,2019,Handgun possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MA,2019,Long gun possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,RI,2001,All,1,R.I. Gen. Laws § 11-47-6,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,ME,2001,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,HI,2019,Possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,HI,2019,Purchase,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AK,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AK,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,OR,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,WA,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CA,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NV,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,ID,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,UT,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AZ,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MT,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,WY,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NM,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CO,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,ND,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,SD,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NE,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NE,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,TX,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,KS,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,OK,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MN,2019,Handgun possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MN,2019,Long gun possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,IA,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,IA,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,LA,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AR,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MO,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MS,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,WI,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,IL,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AL,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AL,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,TN,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,IN,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,KY,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MI,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MI,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,GA,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,OH,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,FL,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,WV,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,SC,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,SC,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NC,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NC,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,PA,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,PA,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,VA,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MD,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,DC,2002,All,1,D.C. Code § 7-2502.03(a),
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NY,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NY,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,DE,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NJ,2019,Possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NJ,2019,Purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CT,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CT,2019,Handgun purchase,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,CT,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,VT,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,NH,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MA,2019,Handgun possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,MA,2019,Long gun possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,RI,2002,All,1,R.I. Gen. Laws § 11-47-6,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,ME,2002,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,HI,2019,Possession,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,HI,2019,Purchase,1,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AK,2019,Handgun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,AK,2019,Long gun possession,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,OR,2003,All,0,,
Does state law prohibit firearm possession based on recent treatment for alcohol-related reasons?,WA,2003,All,0,,
